,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
4276,4277,5550769,59,5,0,2,0,47,314,0,5,11,0
4321,4322,8542806,31,12,0,2,0,11,308,6,6,13,0
4326,4327,8489881,34,4,0,2,0,18,129,19,4,12,0
4333,4334,8768562,67,13,0,2,0,3,92,25,4,10,0
4348,4349,5610392,31,6,0,2,0,14,234,0,6,10,0
4362,4363,1969961,51,9,0,2,1,16,17,19,9,12,0
4380,4381,6767468,21,3,0,2,0,19,250,17,3,11,0
4381,4382,2818110,41,20,0,2,0,31,7,14,12,14,0
4386,4387,667691,40,20,0,2,0,35,208,0,13,13,0
4392,4393,7396490,59,0,0,2,1,1,86,1,0,11,0
4393,4394,6259059,70,8,0,2,1,11,67,3,8,10,0
4405,4406,2859501,61,16,0,2,0,24,142,0,7,10,0
4440,4441,8162148,35,18,0,2,0,36,84,0,11,13,0
4455,4456,7723951,35,8,0,2,0,2,310,14,7,14,0
4456,4457,8251849,66,16,0,2,1,5,282,5,14,12,0
4462,4463,5957090,48,18,0,2,1,20,122,11,3,12,0
4489,4490,3145889,47,17,0,2,1,19,123,23,4,11,0
4498,4499,2212744,64,7,0,2,0,35,259,25,7,10,0
4502,4503,3803419,61,16,0,2,0,5,277,7,11,12,0
4511,4512,7225783,63,9,0,1,1,16,303,11,9,12,0
4515,4516,3254201,31,14,0,2,0,25,89,28,6,14,0
4516,4517,7764998,33,9,0,2,1,23,77,11,7,14,0
4522,4523,5121883,32,7,0,2,0,30,174,19,5,12,0
4541,4542,4076147,25,16,0,2,0,38,241,4,6,10,0
4544,4545,5830306,68,16,0,2,0,1,314,0,7,10,0
4556,4557,6460510,23,17,0,2,0,6,272,28,12,14,0
4585,4586,5723028,56,4,0,2,0,45,41,2,4,14,0
4587,4588,6164439,65,4,0,2,0,8,194,6,4,11,0
4588,4589,5041519,63,18,0,2,0,10,139,20,10,13,0
4592,4593,2596508,51,18,0,2,0,5,171,14,4,14,0
4600,4601,5265885,75,4,0,2,0,45,283,6,4,13,0
4601,4602,2637175,25,6,0,2,0,45,118,0,6,11,0
4611,4612,1393491,71,13,0,2,0,47,2,25,9,13,0
4612,4613,2417756,64,18,0,2,0,17,302,20,8,10,0
4616,4617,5738912,76,9,0,2,0,28,213,0,9,14,0
4649,4650,8451500,69,7,0,2,1,44,155,13,7,13,0
4669,4670,579572,70,3,0,2,1,44,227,14,3,10,0
4680,4681,7071857,24,10,0,2,0,16,47,4,3,13,0
4695,4696,1451174,69,5,0,2,0,23,229,2,5,12,0
4704,4705,4016515,56,13,0,2,0,4,269,13,6,13,0
4710,4711,8454331,61,3,0,2,0,47,247,25,3,11,0
4712,4713,2322708,25,5,0,2,0,8,79,2,5,12,0
4727,4728,7731278,33,12,0,2,0,25,259,25,11,13,0
4733,4734,5928263,42,11,0,2,0,38,98,6,7,11,0
4740,4741,3941355,71,14,0,2,0,26,216,25,12,10,0
4744,4745,4164102,63,4,0,1,0,32,291,22,4,14,0
4747,4748,7715707,37,4,0,2,0,5,139,20,4,10,0
4752,4753,9913743,23,9,0,2,0,17,268,11,9,14,0
4754,4755,8574834,43,12,0,2,0,10,27,25,12,11,0
4787,4788,6776301,26,17,0,2,0,6,66,2,11,13,0
4788,4789,8415149,30,19,0,2,0,4,76,2,3,10,0
4789,4790,5675460,48,6,0,2,0,30,219,25,6,10,0
4813,4814,1553697,39,19,0,2,0,5,90,0,13,11,0
4823,4824,2912105,21,14,0,2,0,36,24,14,5,12,0
4826,4827,2838553,44,1,0,2,0,5,68,14,1,13,0
4845,4846,5236105,23,7,0,2,0,50,267,8,7,13,0
4848,4849,8310425,59,6,0,2,0,41,291,22,6,14,0
4858,4859,8603183,62,15,0,2,1,17,151,2,12,10,0
4878,4879,4292910,70,2,0,1,0,18,54,17,2,14,0
4895,4896,9103667,54,3,0,1,0,43,121,28,3,12,0
4906,4907,5127918,75,13,0,2,0,18,139,20,13,10,0
4911,4912,7582947,64,20,0,2,1,42,115,25,5,12,0
4917,4918,2447892,22,16,0,2,0,47,188,25,6,10,0
4924,4925,90950,69,8,0,2,1,34,168,28,8,10,0
4926,4927,6335707,26,0,0,2,0,29,175,0,0,12,0
4944,4945,8161703,34,2,0,2,1,11,275,2,2,11,0
4953,4954,221192,64,20,0,2,1,23,52,7,4,14,0
4961,4962,5284369,76,13,0,2,0,15,159,2,9,11,0
4971,4972,4927179,44,14,0,2,1,19,214,5,11,13,0
4982,4983,64404,45,18,0,2,0,10,175,0,3,14,0
5006,5007,5964534,21,2,0,2,0,22,129,19,2,11,0
5017,5018,1524812,22,8,0,2,0,4,6,20,4,13,0
5024,5025,5164517,33,17,0,2,0,42,112,13,6,11,0
5039,5040,5617309,75,16,0,2,1,26,39,28,6,12,0
5063,5064,3049346,26,5,0,2,0,17,81,10,3,12,0
5069,5070,2810376,65,3,0,2,0,38,46,6,3,13,0
5070,5071,9043659,62,7,0,2,0,0,202,6,7,14,0
5079,5080,6062192,21,9,0,2,0,49,243,6,7,13,0
5095,5096,9673332,70,0,0,2,1,48,70,22,0,12,0
5118,5119,1051945,70,7,0,2,0,24,189,6,7,12,0
5125,5126,8758130,34,20,0,2,0,45,43,5,9,10,0
5132,5133,1397357,51,11,0,2,0,43,114,28,10,10,0
5133,5134,9768584,52,14,0,2,1,32,32,28,11,10,0
5146,5147,4830100,37,11,0,2,1,19,303,11,11,12,0
5150,5151,5633671,63,4,0,2,0,25,133,9,3,11,0
5175,5176,6379086,72,11,0,2,1,19,100,2,11,12,0
5181,5182,6060465,49,11,0,2,1,31,236,14,10,14,0
5190,5191,2177728,29,7,0,2,1,16,290,14,7,14,0
5191,5192,474864,73,14,0,2,0,40,238,25,9,12,0
5225,5226,1067814,67,9,0,2,0,7,190,14,9,10,0
5230,5231,2336648,25,9,0,2,1,34,236,14,6,11,0
5266,5267,8881870,69,5,0,2,0,32,61,4,5,14,0
5274,5275,2207354,75,13,0,2,0,50,54,17,8,14,0
5275,5276,9345456,35,12,0,2,1,11,222,22,7,10,0
5294,5295,1011437,74,2,0,2,1,36,181,28,2,14,0
5303,5304,3179384,34,11,0,2,0,31,16,14,7,14,0
5323,5324,7722579,70,9,0,2,0,17,242,0,9,11,0
5326,5327,4297196,37,4,0,2,1,9,180,28,4,11,0
5328,5329,1191020,31,15,0,2,1,35,10,26,5,10,0
5346,5347,5195681,53,1,0,2,1,39,36,2,1,14,0
5351,5352,9340860,46,11,0,2,0,5,157,25,11,10,0
5367,5368,3991815,66,4,0,2,0,47,8,12,4,10,0
5371,5372,3954973,58,14,0,2,0,31,299,22,8,12,0
5381,5382,5694236,39,2,0,2,1,20,21,0,2,10,0
5382,5383,7315839,72,8,0,2,0,0,145,28,8,14,1
5391,5392,6063428,38,6,0,2,0,16,15,22,6,13,0
5403,5404,9625415,77,15,0,2,0,42,16,14,9,10,0
5408,5409,8739032,55,3,0,2,0,39,25,2,3,14,0
5420,5421,1106438,79,3,0,2,0,31,265,28,3,12,0
5423,5424,5909225,67,1,0,2,0,27,312,0,1,11,0
5436,5437,7362882,37,7,0,2,0,40,57,28,7,12,0
5441,5442,8788135,77,7,0,2,0,36,218,0,7,11,0
5450,5451,2966907,30,6,0,2,1,32,299,22,5,12,0
5458,5459,5898669,32,9,0,2,0,24,9,25,6,13,1
5459,5460,4329713,42,9,0,2,0,22,278,28,6,14,0
5463,5464,826681,78,4,0,2,1,1,218,0,4,14,0
5474,5475,535157,50,2,0,2,0,21,160,12,2,10,1
5477,5478,1240330,29,18,0,2,1,15,103,28,12,14,0
5483,5484,1319541,72,10,0,2,0,39,42,2,10,14,0
5487,5488,4759451,60,4,0,2,0,35,188,25,4,13,0
5489,5490,245844,67,4,0,2,0,20,45,28,3,11,0
5493,5494,444242,77,11,0,2,0,16,86,1,8,12,0
5495,5496,8753042,74,12,0,2,0,14,51,14,9,12,0
5500,5501,9397962,58,3,0,2,0,40,255,25,3,14,0
5506,5507,2966871,78,7,0,2,0,32,229,2,3,11,0
5525,5526,1800877,21,10,0,2,1,43,210,0,5,13,0
5548,5549,9364159,77,6,0,2,0,43,46,6,4,11,0
5563,5564,7977722,69,19,0,2,0,25,194,6,14,12,0
5593,5594,3099933,71,15,0,2,0,37,208,0,3,12,0
5594,5595,8602683,46,1,0,2,0,50,30,11,1,10,0
5612,5613,9507533,32,4,0,2,0,30,263,13,4,11,0
5620,5621,2370396,69,4,0,2,0,12,269,13,4,10,0
5627,5628,5046084,62,7,0,2,1,48,269,13,6,14,0
5630,5631,461499,68,2,0,2,0,35,10,26,2,11,0
5643,5644,2062343,40,15,0,2,1,5,28,25,14,11,0
5649,5650,2451457,31,9,0,2,0,39,64,25,9,12,0
5659,5660,6272411,69,2,0,2,0,5,45,28,2,10,0
5661,5662,7352225,78,14,0,2,0,24,244,28,6,14,0
5662,5663,2442178,34,15,0,2,0,0,11,20,10,13,1
5673,5674,8433425,63,13,0,2,0,27,278,28,6,10,0
5683,5684,6445556,24,14,0,2,0,37,11,20,10,12,0
5693,5694,7086647,24,4,0,2,0,21,15,22,4,14,0
5714,5715,1670303,35,13,0,2,0,1,39,28,5,14,1
5757,5758,8693161,53,5,0,2,1,29,234,0,3,10,0
5767,5768,2653315,76,8,0,2,0,42,310,14,8,12,0
5776,5777,4074914,40,16,0,2,1,38,134,6,9,14,0
5779,5780,4788890,62,5,0,2,0,38,15,22,5,12,0
5780,5781,5808564,65,16,0,0,0,22,6,20,14,10,0
5781,5782,1509327,51,0,0,2,1,6,215,23,0,11,0
5797,5798,2901323,56,2,0,2,1,7,74,17,2,10,0
5800,5801,7667495,24,3,0,2,0,36,227,14,3,14,0
5807,5808,368667,48,2,0,2,0,14,193,25,2,13,0
5815,5816,2808095,24,11,0,2,0,29,207,14,6,14,0
5835,5836,5867167,60,14,0,2,0,30,61,4,6,12,0
5847,5848,4149976,35,15,0,1,0,19,174,19,10,12,1
5850,5851,6118570,53,14,0,2,0,49,78,27,14,13,0
5852,5853,3638802,76,5,0,0,1,11,5,16,5,10,0
5860,5861,8644938,26,11,0,2,0,2,278,28,9,10,0
5880,5881,6834599,69,12,0,2,0,14,137,2,12,10,0
5885,5886,220528,72,18,0,2,0,49,115,25,4,12,0
5888,5889,7840891,54,9,0,2,1,10,271,1,6,14,0
5906,5907,8737689,65,10,0,2,1,29,180,28,9,14,0
5921,5922,6298839,34,19,0,2,1,36,56,11,5,13,0
5948,5949,6284818,68,11,0,2,0,48,270,20,8,11,0
5951,5952,3372296,26,10,0,2,0,32,126,13,10,12,0
5953,5954,5663627,29,0,0,2,1,8,107,13,0,14,1
5976,5977,7511735,59,1,0,2,0,31,101,25,1,10,0
5977,5978,893955,28,8,0,2,0,26,29,28,3,14,0
6023,6024,3283513,25,17,0,1,0,2,269,13,4,13,0
6029,6030,9533689,61,6,0,2,0,22,224,28,4,13,0
6036,6037,9099029,64,9,0,2,1,7,64,25,7,10,0
6052,6053,7767858,29,0,0,2,0,37,316,7,0,10,0
6056,6057,4477660,30,0,0,2,1,30,255,25,0,14,1
6058,6059,5101498,55,0,0,2,0,4,222,22,0,14,0
6071,6072,8487221,26,2,0,2,0,44,74,17,2,12,0
6072,6073,7673823,63,15,0,2,0,3,128,20,11,14,1
6073,6074,1832053,63,14,0,2,1,42,211,14,7,14,0
6075,6076,9855166,72,5,0,2,1,19,56,11,5,13,0
6079,6080,4593497,33,15,0,2,0,6,36,2,8,14,1
6096,6097,9420845,27,3,0,2,0,8,239,11,3,13,0
6101,6102,7002478,38,20,0,2,0,42,258,17,5,13,0
6106,6107,7310808,41,15,0,2,0,24,209,5,3,14,0
6107,6108,1442794,35,20,0,2,0,34,114,28,10,10,1
6109,6110,6875625,77,7,0,2,0,46,227,14,7,11,0
6126,6127,2979441,44,7,0,2,1,5,185,25,7,12,1
6127,6128,3890846,58,16,0,2,1,38,109,0,4,11,0
6145,6146,7235849,46,4,0,2,0,30,154,23,4,11,0
6158,6159,4248621,77,1,0,2,1,14,77,11,1,14,0
6178,6179,7074289,37,1,0,2,0,26,21,0,1,12,0
6198,6199,7429005,69,2,0,2,0,13,97,6,2,13,1
6202,6203,8025541,53,9,0,2,0,9,101,25,7,14,0
6203,6204,215207,32,7,0,2,0,30,273,13,7,13,1
6219,6220,6165156,28,7,0,1,0,8,94,25,7,13,0
6223,6224,2442625,67,9,0,2,1,24,109,0,7,12,0
6227,6228,2579337,41,6,0,2,0,8,256,2,6,12,0
6256,6257,4784462,60,19,0,2,1,20,88,4,9,14,0
6259,6260,2363748,36,13,0,2,0,45,50,13,7,10,0
6264,6265,9339198,67,14,0,2,1,28,108,0,11,14,0
6271,6272,8623683,29,13,0,2,0,4,43,5,5,14,0
6287,6288,5507871,72,5,0,2,1,18,168,28,5,10,0
6314,6315,7808637,65,13,0,2,0,15,259,25,7,10,0
6316,6317,4136252,79,12,0,2,1,22,301,11,12,14,0
6317,6318,3777592,76,12,0,2,1,20,165,20,4,10,0
6320,6321,991107,34,14,0,2,1,18,256,2,7,10,0
6327,6328,6064204,62,14,0,2,0,30,290,14,10,10,0
6337,6338,9676479,48,17,0,2,0,1,257,22,14,14,0
6346,6347,5472585,63,17,0,2,0,14,245,23,6,11,0
6347,6348,8367934,39,0,0,0,0,12,225,7,0,12,0
6351,6352,9374682,54,1,0,2,0,24,179,23,1,12,0
6357,6358,7715562,55,6,0,2,0,18,141,6,6,10,1
6359,6360,1577761,22,16,0,2,0,29,47,4,7,12,0
6371,6372,2522353,71,17,0,2,0,28,57,28,13,11,0
6393,6394,9079013,31,6,0,2,0,1,181,28,6,10,0
6409,6410,1887106,32,20,0,2,0,34,127,13,8,14,0
6410,6411,2167931,58,13,0,2,0,42,91,22,9,11,0
6420,6421,9142815,26,3,0,2,1,49,39,28,3,12,0
6423,6424,532746,78,18,0,2,1,36,116,27,10,12,1
6429,6430,7830578,43,15,0,2,0,50,226,14,6,10,0
6446,6447,1500447,75,13,0,2,0,4,136,25,13,12,1
6447,6448,9224297,69,19,0,1,1,18,27,25,11,14,0
6462,6463,1509614,25,0,0,2,1,24,312,0,0,13,0
6468,6469,9314999,51,20,0,2,0,2,234,0,7,10,0
6482,6483,7066438,44,1,0,2,0,19,72,0,1,10,0
6489,6490,1161702,28,4,0,2,0,31,98,6,4,14,0
6492,6493,1659351,37,12,0,2,1,29,2,25,12,11,0
6495,6496,3905134,74,3,0,2,0,1,309,25,3,13,0
6501,6502,4461235,70,10,0,2,0,7,268,11,10,12,0
6506,6507,9806896,53,0,0,2,0,14,189,6,0,11,0
6515,6516,411534,76,8,0,2,0,11,231,10,8,11,0
6516,6517,181844,33,6,0,2,0,13,278,28,6,11,0
6524,6525,5439814,66,12,0,2,0,50,249,13,12,13,0
6526,6527,4659517,76,2,0,2,0,3,298,0,2,12,0
6550,6551,1117607,53,13,0,2,1,33,67,3,6,10,0
6560,6561,1818095,30,1,0,2,0,27,18,25,1,11,1
6561,6562,4707757,66,4,0,2,0,4,134,6,4,11,0
6576,6577,6616521,58,18,0,2,0,48,169,22,3,14,0
6587,6588,5763958,63,7,0,2,0,9,14,14,7,12,0
6591,6592,2915711,53,7,0,2,0,47,18,25,7,14,0
6593,6594,5023725,67,9,0,2,0,3,123,23,9,11,0
6597,6598,4881021,76,18,0,2,0,18,0,0,9,13,0
6600,6601,6558967,41,10,0,2,0,12,63,1,10,12,0
6605,6606,8749318,21,15,0,2,1,36,102,10,4,14,0
6633,6634,1742621,75,17,0,2,1,14,169,22,3,12,0
6644,6645,6894008,66,3,0,2,0,10,5,16,3,12,1
6659,6660,831067,48,2,0,2,0,16,250,17,2,11,1
6712,6713,8615779,51,20,0,2,1,6,9,25,6,14,0
6713,6714,9390849,25,10,0,2,1,27,157,25,10,13,0
6715,6716,3289057,78,14,0,2,1,49,65,13,13,12,0
6716,6717,8225744,43,0,0,2,1,48,61,4,0,11,0
6722,6723,7475446,60,13,0,2,0,24,67,3,5,14,0
6727,6728,2882498,34,0,0,2,0,9,95,25,0,13,0
6731,6732,5769906,48,5,0,2,0,24,142,0,4,11,0
6732,6733,6814840,53,13,0,2,0,3,52,7,3,11,0
6745,6746,5618559,59,9,0,2,0,38,55,14,9,10,0
6764,6765,2277963,33,10,0,2,1,19,39,28,10,11,0
6771,6772,8716053,51,11,0,2,1,40,286,0,4,10,0
6777,6778,2087379,33,17,0,2,1,13,62,10,4,10,0
6778,6779,1848729,41,20,0,2,0,49,285,23,11,13,0
6780,6781,322330,54,9,0,2,0,29,296,22,9,12,0
6790,6791,6701205,71,13,0,2,0,44,271,1,5,13,0
6796,6797,59539,51,3,0,0,0,6,177,28,3,12,0
6812,6813,9768901,74,15,0,2,0,12,105,0,3,11,0
6816,6817,7037934,53,17,0,2,0,41,32,28,7,12,1
6835,6836,4128579,52,15,0,2,0,47,191,23,13,13,1
6839,6840,9409703,53,16,0,2,0,16,69,2,14,12,0
6846,6847,7363274,70,9,0,2,0,19,266,25,5,14,0
6847,6848,5910135,71,2,0,2,1,39,36,2,2,11,0
6852,6853,4732134,67,19,0,2,0,33,156,28,6,11,0
6856,6857,7667206,74,17,0,2,0,45,275,2,9,12,1
6887,6888,2431771,24,10,0,2,0,10,199,25,10,12,0
6909,6910,44231,54,13,0,2,0,9,298,0,4,12,0
6913,6914,9297026,56,17,0,2,0,46,76,2,4,12,0
6923,6924,673616,30,20,0,2,1,23,217,28,7,10,0
6925,6926,8515666,62,13,0,2,0,37,108,0,7,11,0
6934,6935,630763,36,17,0,2,0,28,115,25,13,13,1
6945,6946,380430,23,1,0,2,0,39,283,6,1,11,0
6956,6957,9518187,69,9,0,2,0,45,221,20,3,11,0
6980,6981,672968,68,18,0,2,0,49,137,2,5,12,0
6998,6999,4353927,73,17,0,2,0,35,119,11,4,12,0
7002,7003,603307,46,12,0,2,1,41,63,1,12,10,1
7016,7017,4461241,71,6,0,2,0,0,120,22,6,14,0
7019,7020,9840980,67,20,0,0,0,22,206,28,10,11,0
7022,7023,1955543,22,6,0,2,1,38,163,12,6,14,0
7029,7030,2375695,31,17,0,2,1,50,139,20,10,12,0
7033,7034,5127014,76,0,0,2,0,33,305,14,0,13,0
7042,7043,4774357,48,12,0,2,0,34,311,22,12,14,0
7043,7044,7532651,49,15,0,2,0,12,144,14,9,12,0
7058,7059,5294937,53,8,0,2,0,33,37,11,8,12,0
7062,7063,3915230,40,16,0,2,1,13,310,14,11,14,0
7070,7071,1896404,66,17,0,2,1,18,77,11,13,14,0
7082,7083,5846474,49,9,0,2,1,42,208,0,6,14,0
7102,7103,52436,37,19,0,2,1,27,225,7,10,14,1
7106,7107,9655703,61,6,0,2,1,23,1,24,6,11,1
7111,7112,1888040,43,2,0,2,0,35,300,22,2,13,0
7141,7142,3577693,46,4,0,2,0,47,277,7,4,14,0
7150,7151,9400073,68,1,0,2,1,38,50,13,1,11,0
7203,7204,7581703,40,9,0,2,0,36,82,13,9,13,1
7221,7222,5638906,46,3,0,2,1,24,265,28,3,13,0
7225,7226,9139229,43,9,0,2,0,35,104,25,9,13,0
7245,7246,813741,79,13,0,2,0,30,314,0,12,12,0
7280,7281,1026262,79,12,0,1,1,37,102,10,12,10,0
7287,7288,1950787,53,12,0,2,0,47,117,10,7,12,1
7306,7307,2304127,29,5,0,2,0,20,203,1,5,13,0
7316,7317,3766437,24,11,0,0,0,12,209,5,10,10,0
7336,7337,7600309,48,3,0,2,1,15,296,22,3,12,0
7340,7341,7979699,47,15,0,2,1,14,150,7,10,13,0
7341,7342,6683083,69,1,0,2,0,40,237,2,1,12,1
7342,7343,3177468,42,17,0,2,1,13,90,0,5,14,0
7347,7348,518532,61,1,0,2,1,28,22,2,1,13,0
7358,7359,5539169,30,6,0,2,0,12,313,0,6,13,0
7364,7365,6437103,56,3,0,2,0,45,145,28,3,12,0
7405,7406,5899823,46,8,0,2,0,2,93,7,8,13,0
7407,7408,3125755,75,8,0,2,0,48,307,25,8,12,0
7411,7412,2361934,78,0,0,2,1,0,220,18,0,12,0
7428,7429,7303669,53,17,0,2,1,2,224,28,9,12,0
7429,7430,4281870,53,1,0,2,0,5,52,7,1,12,0
7441,7442,6131551,21,10,0,2,1,27,278,28,9,14,0
7468,7469,9700346,74,4,0,2,1,7,213,0,4,11,0
7469,7470,4806237,79,10,0,2,0,48,10,26,4,11,1
7479,7480,6913078,38,14,0,2,0,5,274,7,3,14,1
7486,7487,5403583,44,14,0,2,1,26,212,14,8,12,0
7497,7498,9842635,60,7,0,1,1,39,181,28,7,11,0
7498,7499,6558368,67,1,0,2,0,44,232,14,1,10,0
7514,7515,4854861,77,1,0,2,0,18,132,2,1,13,1
7521,7522,4343535,26,15,0,0,0,28,17,19,11,14,0
7530,7531,8139107,35,17,0,2,1,49,71,28,12,10,0
7533,7534,6649334,59,12,0,2,0,22,284,6,11,11,1
7539,7540,2559385,74,14,0,2,1,9,171,14,9,12,0
7540,7541,8666033,52,1,0,2,0,39,306,28,1,12,0
7541,7542,4902965,32,7,0,2,0,12,204,22,7,11,0
7546,7547,9243110,47,3,0,2,0,18,301,11,3,11,0
7552,7553,4691275,56,6,0,2,0,27,15,22,6,13,0
7591,7592,4445518,34,16,0,1,0,46,170,0,8,12,0
7595,7596,2386002,24,10,0,2,1,36,296,22,6,12,0
7597,7598,4745314,61,18,0,2,0,14,252,7,4,14,0
7599,7600,4647997,42,18,0,2,0,32,74,17,5,12,0
7604,7605,3372200,32,11,0,2,0,25,212,14,4,12,0
7631,7632,7059372,43,4,0,1,0,32,309,25,4,13,1
7636,7637,4829059,59,17,0,2,0,26,230,19,11,13,0
7643,7644,9991569,45,1,0,2,0,35,250,17,1,10,0
7644,7645,3888767,54,14,0,2,0,16,59,11,13,14,0
7647,7648,3239333,46,20,0,2,1,27,103,28,6,10,0
7657,7658,4737242,29,5,0,2,0,16,105,0,5,13,0
7668,7669,4039406,64,15,0,2,0,10,175,0,5,10,0
7678,7679,2240230,31,3,0,2,0,46,52,7,3,12,0
7681,7682,7204122,73,14,0,2,1,3,158,5,14,11,0
7684,7685,9601652,60,4,0,2,0,5,286,0,4,11,0
7695,7696,9749077,75,3,0,2,0,23,32,28,3,14,0
7701,7702,7500815,31,18,0,2,1,20,262,14,14,11,0
7713,7714,5545217,52,12,0,2,0,22,232,14,9,13,0
7722,7723,4819023,50,18,0,2,0,29,88,4,12,10,1
7723,7724,8982743,34,15,0,1,1,30,294,12,8,11,0
7728,7729,4862321,65,16,0,2,1,45,207,14,9,11,0
7731,7732,8199311,66,3,0,2,1,23,9,25,3,13,0
7753,7754,2248392,46,20,0,2,1,37,173,25,13,13,0
7755,7756,2809982,78,5,0,2,1,49,107,13,3,12,0
7761,7762,6351922,57,6,0,2,1,16,154,23,5,10,0
7765,7766,8024706,66,17,0,2,0,20,204,22,12,10,0
7768,7769,1165856,47,19,0,2,1,44,168,28,7,10,0
7772,7773,2421932,31,9,0,2,1,46,284,6,9,12,0
7790,7791,8681228,48,14,0,2,0,47,139,20,9,14,0
7818,7819,1744273,33,9,0,2,0,16,184,10,9,12,0
7833,7834,4485310,49,7,0,2,0,32,272,28,7,14,0
7841,7842,226480,53,11,0,2,0,5,75,2,8,10,0
7845,7846,3139818,57,20,0,2,0,0,207,14,3,10,0
7859,7860,1591909,71,17,0,2,0,10,28,25,4,12,0
7872,7873,5239354,69,1,0,2,0,19,143,0,1,11,0
7874,7875,1281153,71,0,0,2,0,18,42,2,0,11,0
7877,7878,7171033,68,19,0,2,0,14,129,19,4,10,0
7878,7879,4145551,46,15,0,2,0,44,9,25,11,13,1
7883,7884,9376698,53,2,0,2,0,43,156,28,2,14,0
7891,7892,6563391,42,9,0,2,0,33,93,7,9,12,0
7912,7913,8393068,61,15,0,2,0,30,281,9,6,14,0
7915,7916,8801912,33,16,0,2,0,25,110,7,9,14,0
7920,7921,2389509,61,15,0,2,0,47,290,14,10,10,0
7935,7936,128902,31,6,0,2,1,4,231,10,6,12,0
7937,7938,6885928,79,15,0,2,0,0,177,28,13,13,0
7939,7940,8806392,61,5,0,2,0,43,102,10,5,13,0
7959,7960,8396271,24,14,0,2,1,0,171,14,14,13,0
7965,7966,8700927,41,0,0,2,0,49,170,0,0,10,0
7969,7970,452661,51,17,0,2,0,13,94,25,14,10,0
7983,7984,9992133,40,14,0,2,0,1,20,0,3,13,0
7984,7985,8813566,38,20,0,2,0,26,250,17,6,12,0
7990,7991,4868070,51,17,0,2,0,46,308,6,6,13,1
7995,7996,7662947,46,17,0,2,1,34,276,14,3,10,0
7997,7998,1273453,61,12,0,2,0,47,154,23,3,11,0
8005,8006,1341380,70,17,0,2,0,27,294,12,3,13,0
8006,8007,9017508,40,17,0,2,1,36,16,14,6,13,0
8029,8030,5090745,35,5,0,2,0,7,5,16,5,12,1
8031,8032,2211161,46,6,0,2,1,39,90,0,6,11,0
8039,8040,9673547,47,6,0,2,0,14,77,11,4,12,0
8040,8041,1175014,72,7,0,2,0,48,157,25,7,14,0
8052,8053,5626095,71,14,0,2,0,0,160,12,5,10,0
8062,8063,7642419,39,12,0,2,0,36,1,24,12,10,0
8065,8066,4631897,73,4,0,2,1,42,240,28,4,14,0
8069,8070,3231341,47,6,0,2,0,41,160,12,6,14,1
8073,8074,5975878,56,17,0,2,0,23,151,2,6,11,0
8079,8080,2309585,31,7,0,2,0,46,192,25,7,10,0
8084,8085,333219,63,1,0,2,0,50,23,28,1,12,0
8085,8086,9071461,63,18,0,2,1,34,262,14,8,13,0
8093,8094,4620331,77,17,0,2,0,40,176,0,12,12,0
8098,8099,996901,68,9,0,2,0,12,268,11,6,13,0
8106,8107,1784853,64,20,0,2,1,18,43,5,5,14,0
8108,8109,5360758,50,15,0,2,1,0,109,0,6,11,0
8111,8112,66912,27,10,0,2,0,43,129,19,10,14,0
8123,8124,4275801,78,8,0,2,1,13,17,19,3,11,0
8146,8147,439745,66,4,0,2,0,30,178,22,4,12,0
8159,8160,8906336,69,18,0,2,1,33,60,20,13,11,0
8181,8182,7834876,26,9,0,2,0,48,271,1,9,14,0
8191,8192,7283454,74,5,0,2,0,47,175,0,5,11,0
8194,8195,8293745,60,12,0,2,0,18,85,14,12,10,0
8195,8196,3854933,59,10,0,2,1,38,119,11,5,11,0
8213,8214,7790773,40,10,0,2,1,43,27,25,9,12,1
8216,8217,7192065,61,11,0,2,0,17,208,0,11,14,0
8220,8221,2549997,51,15,0,2,0,44,93,7,13,14,1
8223,8224,16896,56,20,0,2,0,3,9,25,7,12,0
8229,8230,2072765,34,4,0,2,0,21,268,11,4,14,0
8234,8235,8475829,54,17,0,2,0,44,272,28,9,11,0
8235,8236,2449147,42,3,0,2,0,45,22,2,3,12,0
8245,8246,519314,35,19,0,2,0,19,114,28,5,11,0
8257,8258,3114473,49,16,0,2,1,46,151,2,10,11,1
8262,8263,1776630,67,5,0,2,0,50,303,11,5,12,0
8272,8273,84951,48,3,0,2,1,47,25,2,3,12,0
8281,8282,5850867,30,1,0,2,1,15,179,23,1,10,1
8287,8288,6551671,23,20,0,2,0,7,311,22,8,12,0
8291,8292,4313468,35,10,0,2,0,1,153,0,6,11,0
8294,8295,1297490,77,10,0,2,0,27,266,25,7,14,0
8301,8302,1647748,78,6,0,2,1,20,292,12,6,12,0
8304,8305,5384499,44,2,0,1,1,31,285,23,2,13,0
8318,8319,2774442,24,11,0,0,0,33,148,5,11,14,0
8321,8322,9627469,48,17,0,2,0,19,11,20,6,14,0
8322,8323,8701440,27,15,0,2,0,13,44,20,5,13,0
8332,8333,4104566,73,11,0,2,1,9,306,28,11,11,0
8339,8340,1151169,78,14,0,2,1,28,276,14,13,14,0
8352,8353,5462549,50,4,0,2,0,34,58,2,4,14,0
8362,8363,8913238,72,14,0,2,0,3,140,1,5,12,0
