,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
2531,2532,1872336,28,3,1,2,1,29,263,13,3,12,1
2552,2553,229131,76,10,1,2,0,5,124,14,10,13,1
2557,2558,7458144,26,13,1,2,1,47,27,25,7,11,1
2562,2563,4939158,65,12,1,2,0,35,153,0,7,14,1
2564,2565,8021921,73,4,1,2,0,42,135,10,4,10,1
2569,2570,5279919,38,19,1,1,0,23,169,22,3,10,1
2574,2575,8535775,33,18,1,2,0,48,295,1,5,13,1
2580,2581,1589605,46,13,1,2,0,2,13,7,9,10,1
2581,2582,270761,48,1,1,2,0,22,6,20,1,11,1
2582,2583,2295066,76,12,1,2,0,33,263,13,7,13,1
2592,2593,1085710,72,12,1,2,0,31,163,12,9,10,1
2607,2608,3855594,39,10,1,2,1,15,191,23,10,13,1
2608,2609,6101750,64,4,1,2,1,40,54,17,4,11,1
2610,2611,1114427,73,9,1,2,1,12,261,2,9,13,1
2614,2615,9750930,31,3,1,2,1,12,104,25,3,10,1
2615,2616,9872943,78,16,1,1,0,41,310,14,14,13,1
2622,2623,110437,41,8,1,2,0,38,103,28,8,12,1
2629,2630,7665233,79,10,1,2,0,42,91,22,3,12,1
2637,2638,8453618,47,4,1,2,0,15,145,28,4,12,1
2640,2641,6588127,76,5,1,2,0,48,52,7,5,10,1
2641,2642,2218088,35,9,1,2,0,30,231,10,5,11,1
2646,2647,6123115,27,16,1,2,0,38,296,22,10,11,1
2648,2649,6010140,75,15,1,2,1,22,129,19,9,10,1
2657,2658,6814296,37,16,1,2,0,13,122,11,8,11,1
2663,2664,1847709,44,3,1,2,1,41,292,12,3,12,1
2671,2672,1225686,65,9,1,2,0,12,119,11,5,13,1
2679,2680,3115639,35,14,1,2,1,48,107,13,14,10,1
2683,2684,9250350,42,9,1,2,0,8,212,14,4,10,1
2697,2698,4476997,27,15,1,2,0,32,256,2,7,13,1
2705,2706,1171428,45,11,1,2,1,44,1,24,5,11,1
2706,2707,2628971,30,19,1,2,0,15,109,0,7,14,1
2712,2713,4613553,27,13,1,1,0,10,201,11,13,10,1
2717,2718,1360053,47,9,1,2,0,43,156,28,4,11,1
2721,2722,431500,51,10,1,2,1,46,68,14,10,11,1
2723,2724,1363933,45,14,1,2,1,4,137,2,4,10,1
2725,2726,72998,51,16,1,2,0,26,237,2,13,13,1
2731,2732,7428357,38,13,1,2,1,14,172,25,9,12,1
2732,2733,7060043,79,17,1,2,0,19,74,17,13,12,1
2739,2740,1612818,79,10,1,2,0,30,277,7,10,11,1
2750,2751,2467224,35,3,1,2,0,25,86,1,3,11,1
2754,2755,8059284,72,1,1,2,1,23,262,14,1,13,1
2755,2756,4783607,67,19,1,2,0,15,121,28,7,13,1
2759,2760,3188212,61,14,1,2,0,18,11,20,10,12,1
2762,2763,3290138,36,13,1,2,0,16,137,2,8,12,1
2764,2765,9945173,62,4,1,2,0,47,58,2,4,10,1
2766,2767,5190632,59,6,1,2,0,25,160,12,6,10,1
2787,2788,1435004,50,2,1,2,1,34,153,0,2,14,1
2789,2790,2687545,60,3,1,2,1,47,184,10,3,11,1
2794,2795,5013716,29,17,1,2,0,22,184,10,10,11,1
2801,2802,6467283,65,13,1,2,1,2,195,13,11,12,1
2806,2807,2802877,70,14,1,2,0,28,74,17,10,11,1
2813,2814,1657435,36,7,1,2,1,28,61,4,7,13,1
2815,2816,739809,55,4,1,2,0,4,312,0,4,12,1
2823,2824,601404,47,20,1,2,0,36,212,14,8,10,1
2825,2826,2844373,28,3,1,2,0,40,310,14,3,11,1
2827,2828,8497267,65,6,1,2,0,10,176,0,6,12,1
2829,2830,2740967,63,5,1,2,0,11,203,1,5,13,1
2831,2832,3370529,54,10,1,2,1,5,167,12,10,12,1
2847,2848,5642075,53,8,1,2,0,8,88,4,8,14,1
2850,2851,2831745,51,16,1,1,0,47,313,0,8,13,1
2851,2852,6432481,72,3,1,2,1,32,194,6,3,13,1
2874,2875,1818040,54,1,1,2,0,0,254,13,1,14,1
2885,2886,4002405,68,6,1,2,0,31,65,13,3,13,1
2887,2888,8830734,55,8,1,2,1,42,266,25,8,12,1
2889,2890,1127903,74,15,1,2,1,19,187,10,3,12,1
2892,2893,9232506,75,2,1,2,0,17,26,22,2,11,1
2896,2897,2318739,59,4,1,2,0,14,202,6,4,14,1
2899,2900,413811,78,6,1,2,1,32,7,14,6,11,1
2901,2902,3632441,66,2,1,2,1,44,127,13,2,13,1
2906,2907,6134981,49,2,1,2,1,28,207,14,2,10,1
2908,2909,5618096,65,15,1,2,1,0,44,20,12,11,1
2911,2912,455805,72,0,1,2,0,5,250,17,0,12,1
2914,2915,4145448,50,4,1,2,0,35,281,9,4,12,1
2921,2922,5971936,24,1,1,2,0,1,79,2,1,10,1
2924,2925,2974371,33,8,1,2,1,26,157,25,8,12,1
2930,2931,2755203,64,15,1,2,0,5,207,14,11,12,1
2934,2935,8145267,76,11,1,2,1,41,160,12,6,14,1
2941,2942,3512152,35,3,1,0,1,45,204,22,3,13,1
2946,2947,3994234,72,18,1,2,0,45,291,22,4,13,1
2950,2951,2504515,51,14,1,2,1,34,185,25,7,12,1
2958,2959,4094948,49,3,1,2,1,25,308,6,3,12,1
2967,2968,2143718,25,0,1,0,1,19,166,12,0,10,1
2968,2969,794175,52,1,1,2,0,5,207,14,1,12,1
2970,2971,3350415,29,9,1,2,0,31,310,14,6,12,1
2974,2975,3424035,24,2,1,2,0,44,181,28,2,14,1
2978,2979,2162632,76,7,1,2,1,43,38,11,7,10,1
2979,2980,8149390,78,1,1,2,0,13,249,13,1,11,1
2981,2982,9254969,75,7,1,2,0,10,295,1,7,10,1
2988,2989,5842579,63,15,1,2,0,0,63,1,14,13,1
3000,3001,2859480,30,14,1,1,0,48,279,20,10,12,1
3002,3003,7059529,63,8,1,2,1,22,151,2,8,13,1
3004,3005,7583518,28,4,1,2,0,41,251,13,4,11,1
3008,3009,4560641,72,7,1,2,0,41,235,22,7,13,1
3021,3022,827855,41,15,1,2,0,41,312,0,8,13,1
3030,3031,9153316,31,6,1,2,0,47,112,13,6,12,1
3031,3032,2018172,73,15,1,2,0,24,299,22,3,12,1
3033,3034,6472266,21,2,1,2,1,33,119,11,2,11,1
3036,3037,9867211,56,2,1,2,0,7,198,2,2,14,1
3039,3040,3373735,44,4,1,2,1,39,49,0,4,13,1
3043,3044,1171826,44,8,1,2,0,13,257,22,8,11,1
3047,3048,4190150,31,4,1,2,0,0,230,19,4,12,1
3059,3060,5737594,26,11,1,2,0,30,110,7,10,12,1
3060,3061,915146,50,4,1,1,0,14,97,6,4,13,1
3061,3062,5618577,52,8,1,1,0,5,162,28,4,13,1
3068,3069,9819070,25,11,1,2,0,30,151,2,6,10,1
3071,3072,6671351,28,14,1,2,0,49,198,2,13,12,1
3079,3080,8753453,52,14,1,2,0,26,109,0,7,11,1
3083,3084,1298318,30,1,1,2,1,28,285,23,1,12,1
3089,3090,5126123,41,1,1,2,0,40,181,28,1,12,1
3099,3100,1576494,36,5,1,2,1,49,250,17,5,14,1
3111,3112,7872203,73,16,1,2,0,41,95,25,11,11,1
3112,3113,9558008,49,1,1,2,0,37,50,13,1,11,1
3114,3115,3154685,27,1,1,2,0,7,97,6,1,12,1
3121,3122,670260,70,16,1,2,0,3,275,2,14,14,1
3124,3125,1131868,46,10,1,2,0,26,117,10,10,12,1
3126,3127,357702,76,6,1,1,0,35,276,14,3,13,1
3131,3132,6596959,40,5,1,2,1,25,134,6,5,14,1
3134,3135,4816881,59,19,1,2,0,24,263,13,11,10,1
3138,3139,2065698,24,10,1,2,1,33,71,28,5,11,1
3140,3141,8897257,65,12,1,2,0,22,275,2,5,14,1
3145,3146,9760129,44,12,1,0,0,9,10,26,11,10,1
3152,3153,4080051,57,11,1,2,1,24,288,0,4,14,1
3153,3154,8732919,54,18,1,2,0,39,270,20,5,13,1
3156,3157,5073397,41,9,1,2,0,13,50,13,4,12,1
3188,3189,7134787,63,15,1,2,0,50,258,17,12,12,1
3193,3194,9241052,69,2,1,2,1,16,291,22,2,13,1
3196,3197,5091752,66,2,1,2,0,9,48,20,2,11,1
3198,3199,1969104,28,9,1,2,0,38,289,1,7,14,1
3213,3214,6940796,46,17,1,2,0,1,51,14,9,11,1
3232,3233,2713971,74,2,1,2,1,39,72,0,2,12,1
3245,3246,7864739,61,10,1,2,0,37,231,10,5,11,1
3248,3249,21831,26,14,1,2,1,12,87,22,5,10,1
3252,3253,7757947,62,5,1,2,0,0,267,8,4,13,1
3255,3256,6815932,77,6,1,2,1,22,305,14,6,14,1
3263,3264,4940114,43,8,1,2,0,20,168,28,8,10,1
3265,3266,9173092,30,19,1,2,0,40,69,2,9,11,1
3280,3281,7851638,51,9,1,2,0,21,57,28,9,12,1
3287,3288,9181312,31,5,1,2,0,2,85,14,5,13,1
3296,3297,9775983,65,6,1,2,0,6,248,10,6,12,1
3299,3300,2499018,24,15,1,2,0,32,196,2,8,13,1
3306,3307,8342442,30,17,1,2,0,9,133,9,11,10,1
3307,3308,9433222,48,14,1,2,1,41,271,1,10,11,1
3317,3318,4990273,58,2,1,2,0,13,114,28,2,14,1
3319,3320,2570723,45,15,1,2,0,33,19,6,6,12,1
3331,3332,429827,35,2,1,2,0,15,271,1,2,14,1
3339,3340,74741,59,14,1,2,1,27,311,22,6,11,1
3340,3341,2474838,64,9,1,2,0,9,70,22,8,10,1
3341,3342,5510769,41,19,1,2,1,33,33,28,8,12,1
3355,3356,5125951,56,10,1,2,1,37,210,0,7,13,1
3359,3360,2541624,32,15,1,2,0,28,2,25,3,12,1
3368,3369,4032575,50,8,1,2,0,23,118,0,8,11,1
3373,3374,5305177,23,17,1,2,0,44,92,25,9,11,1
3375,3376,2503612,25,18,1,2,0,34,255,25,6,11,1
3376,3377,5388842,79,4,1,2,0,35,263,13,4,12,1
3378,3379,2582117,54,11,1,2,1,2,150,7,3,14,1
3383,3384,80603,58,12,1,2,1,36,245,23,12,13,1
3386,3387,3593774,57,11,1,2,0,47,130,14,11,11,1
3388,3389,7347926,66,7,1,2,0,17,286,0,6,12,1
3400,3401,3327853,51,10,1,2,1,19,251,13,3,12,1
3401,3402,8800769,29,4,1,2,0,34,310,14,4,12,1
3404,3405,7769983,61,19,1,2,0,32,141,6,8,14,1
3410,3411,1662818,64,18,1,2,0,29,22,2,9,11,1
3414,3415,8075181,21,12,1,2,0,7,218,0,7,14,1
3417,3418,7248241,63,12,1,2,0,3,54,17,4,14,1
3421,3422,4697227,53,5,1,2,0,0,145,28,5,13,1
3432,3433,3026361,37,18,1,1,1,50,256,2,13,10,1
3442,3443,4329497,66,2,1,2,0,33,241,4,2,11,1
3444,3445,7695399,49,6,1,2,1,13,81,10,6,11,1
3447,3448,6733662,60,20,1,2,0,3,128,20,12,11,1
3448,3449,8047392,61,2,1,2,0,27,230,19,2,14,1
3450,3451,3285395,72,19,1,2,0,4,165,20,13,12,1
3460,3461,4536029,24,20,1,2,0,44,259,25,8,14,1
3486,3487,7947428,33,17,1,2,0,9,212,14,7,13,1
3494,3495,3612614,62,15,1,2,0,15,45,28,14,14,1
3497,3498,3411984,31,12,1,1,0,3,139,20,4,12,1
3502,3503,3781553,56,16,1,2,0,24,3,6,11,14,1
3515,3516,4251239,79,2,1,2,0,1,170,0,2,14,1
3518,3519,6045469,63,7,1,2,0,5,313,0,7,10,1
3519,3520,2800327,50,6,1,2,1,43,195,13,6,10,1
3537,3538,4141656,27,20,1,2,0,34,117,10,12,14,1
3538,3539,6035837,34,13,1,2,0,34,185,25,11,11,1
3551,3552,7974415,42,5,1,0,0,36,311,22,5,13,1
3555,3556,8022038,33,9,1,2,0,4,234,0,9,13,1
3559,3560,1821438,26,0,1,2,1,7,95,25,0,12,1
3567,3568,9849899,39,8,1,2,0,22,140,1,5,13,1
3572,3573,7816158,44,8,1,2,0,17,211,14,8,13,1
3574,3575,3602416,48,3,1,2,0,0,249,13,3,13,1
3578,3579,9088666,45,11,1,2,0,12,125,15,11,12,1
3580,3581,4316721,78,15,1,2,0,14,193,25,14,12,1
3589,3590,3873393,21,7,1,2,1,19,173,25,7,14,1
3595,3596,3440491,67,3,1,2,0,13,130,14,3,12,1
3602,3603,9576816,45,5,1,2,0,5,117,10,5,14,1
3603,3604,1072440,29,15,1,2,0,17,168,28,6,12,1
3618,3619,6911248,32,19,1,2,0,19,49,0,11,14,1
3626,3627,974413,35,1,1,2,0,31,65,13,1,14,1
3629,3630,6973369,68,20,1,2,0,37,238,25,11,13,1
3635,3636,4461655,35,9,1,2,1,17,280,0,9,14,1
3644,3645,250306,23,15,1,2,0,17,202,6,10,14,1
3646,3647,7564019,38,19,1,2,1,12,175,0,13,14,1
3650,3651,8135531,60,10,1,1,0,32,219,25,4,11,1
3658,3659,6475126,48,14,1,2,0,3,57,28,11,12,1
3661,3662,6569934,72,9,1,2,1,12,225,7,3,14,1
3662,3663,6503458,55,17,1,2,0,50,55,14,9,13,1
3665,3666,668849,74,15,1,2,0,40,46,6,13,11,1
3669,3670,6548997,46,11,1,2,0,47,75,2,4,14,1
3670,3671,9390257,55,4,1,2,1,27,209,5,4,10,1
3672,3673,6101291,45,0,1,2,0,42,119,11,0,13,1
3674,3675,5393575,22,1,1,2,1,24,196,2,1,13,1
3677,3678,5874168,39,12,1,2,0,19,174,19,10,14,1
3690,3691,4658830,45,11,1,2,1,13,18,25,8,10,1
3693,3694,8928667,38,15,1,2,0,9,256,2,3,10,1
3700,3701,4544686,62,8,1,0,0,27,134,6,5,13,1
3704,3705,6088053,50,9,1,2,0,50,4,14,6,12,1
3723,3724,1677705,42,14,1,2,0,29,60,20,13,14,1
3728,3729,9400836,58,5,1,2,1,15,64,25,5,13,1
3732,3733,4390992,66,9,1,2,0,12,209,5,9,14,1
3738,3739,428454,53,18,1,2,0,38,106,11,9,13,1
3774,3775,8652626,64,4,1,2,1,36,294,12,4,14,1
3775,3776,9768782,61,10,1,2,1,46,113,2,5,11,1
3777,3778,759604,26,18,1,2,0,11,185,25,10,11,1
3779,3780,901466,45,15,1,2,1,50,269,13,8,13,1
3780,3781,972023,37,6,1,2,1,18,316,7,5,11,1
3783,3784,9087771,28,2,1,2,1,37,53,13,2,13,1
3795,3796,4246856,76,0,1,2,1,10,3,6,0,10,1
3797,3798,7167091,51,19,1,2,1,3,32,28,6,11,1
3811,3812,1906089,27,14,1,2,0,13,205,14,5,13,1
3825,3826,5863246,38,9,1,2,0,27,126,13,7,14,1
3826,3827,5997509,42,1,1,2,0,3,125,15,1,13,1
3827,3828,9559020,36,12,1,2,1,42,265,28,12,10,1
3848,3849,4091318,33,7,1,2,0,26,54,17,7,11,1
3857,3858,7773112,25,2,1,2,1,43,236,14,2,11,1
3861,3862,8377998,65,13,1,2,0,10,125,15,4,11,1
3870,3871,7810957,48,5,1,2,1,17,163,12,5,11,1
3880,3881,8822191,26,13,1,2,0,5,104,25,3,10,1
3893,3894,7280359,21,11,1,2,0,28,28,25,6,10,1
3895,3896,4038904,25,6,1,2,1,2,272,28,6,12,1
3903,3904,7243585,57,15,1,2,1,46,180,28,9,11,1
3904,3905,3417203,53,15,1,2,0,44,266,25,5,13,1
3924,3925,8296594,22,13,1,2,0,1,136,25,13,13,1
3933,3934,990424,30,18,1,2,0,4,220,18,13,10,1
3935,3936,6777059,76,8,1,2,0,45,97,6,8,11,1
3938,3939,9635286,73,15,1,2,1,40,19,6,8,11,1
3942,3943,5118418,57,18,1,2,0,44,231,10,10,13,1
3946,3947,9675070,56,19,1,2,1,40,261,2,3,10,1
3948,3949,6427114,71,12,1,2,0,8,178,22,4,10,1
3952,3953,927040,72,0,1,1,1,5,248,10,0,13,1
3955,3956,1362373,21,0,1,2,0,45,249,13,0,10,1
3969,3970,64822,33,9,1,2,1,14,151,2,9,11,1
3983,3984,3802122,54,17,1,2,1,35,293,22,4,10,1
3994,3995,9482759,67,19,1,2,0,40,168,28,12,12,1
3995,3996,460547,70,20,1,2,0,43,23,28,4,12,1
3997,3998,894168,26,20,1,2,1,28,211,14,14,14,1
4006,4007,5953603,29,11,1,2,1,33,205,14,7,10,1
4016,4017,7334328,60,12,1,2,0,20,91,22,9,11,1
4018,4019,4278856,59,12,1,2,0,20,303,11,4,11,1
4021,4022,1739039,33,19,1,2,0,22,162,28,10,13,1
4022,4023,2024262,62,3,1,2,1,34,232,14,3,12,1
4025,4026,7895335,34,17,1,2,0,14,64,25,5,11,1
4028,4029,1519180,59,2,1,2,1,46,66,2,2,10,1
4044,4045,7364088,74,5,1,2,0,47,125,15,5,11,1
4045,4046,5112961,67,5,1,2,0,50,131,14,3,10,1
4048,4049,5966818,66,6,1,2,1,30,259,25,6,14,1
4050,4051,752752,76,3,1,2,0,37,3,6,3,12,1
4060,4061,8413167,60,14,1,2,0,9,180,28,10,12,1
4074,4075,7826657,30,3,1,2,0,16,66,2,3,10,1
4083,4084,893850,73,2,1,2,1,30,166,12,2,13,1
4086,4087,1315106,62,5,1,2,0,38,113,2,5,12,1
4087,4088,8189113,72,1,1,2,0,33,218,0,1,12,1
4089,4090,7361429,58,2,1,2,0,50,292,12,2,12,1
4096,4097,2822666,31,0,1,2,1,50,14,14,0,11,1
4099,4100,3607368,27,19,1,2,1,48,32,28,13,11,1
4100,4101,3692913,55,6,1,2,0,32,80,5,6,11,1
4112,4113,4409735,54,2,1,2,0,22,192,25,2,10,1
4120,4121,1771195,31,14,1,2,0,2,305,14,9,13,1
4121,4122,6191553,68,15,1,0,1,48,265,28,13,14,1
4127,4128,7887382,37,2,1,2,0,31,121,28,2,11,1
4130,4131,9086314,74,1,1,2,0,38,77,11,1,12,1
4148,4149,5559747,64,9,1,2,1,6,84,0,9,10,1
4150,4151,9878857,32,16,1,2,1,9,274,7,11,12,1
4159,4160,4420138,62,4,1,2,1,17,249,13,4,10,1
4165,4166,4125869,47,19,1,2,0,25,214,5,13,12,1
4167,4168,3864475,44,14,1,2,0,35,74,17,10,11,1
4182,4183,4088166,40,7,1,2,0,2,85,14,7,14,1
4188,4189,4973814,24,19,1,2,0,14,17,19,6,12,1
4191,4192,9422918,77,11,1,2,0,42,24,14,9,13,1
4199,4200,2278568,25,4,1,2,0,15,307,25,4,12,1
4200,4201,2385302,69,10,1,2,1,42,225,7,8,13,1
4201,4202,6565653,53,12,1,1,0,3,9,25,11,12,1
4220,4221,5563521,26,4,1,2,0,1,253,17,4,13,1
4228,4229,743219,54,5,1,1,0,44,116,27,5,12,1
4230,4231,3625101,28,5,1,2,0,12,103,28,5,10,1
4232,4233,8896315,27,5,1,2,0,5,16,14,5,12,1
4233,4234,2838734,58,14,1,2,0,8,155,13,5,10,1
4235,4236,2020252,78,4,1,2,0,14,126,13,4,10,1
4244,4245,6927537,36,14,1,2,1,27,305,14,7,12,1
4245,4246,6195504,70,20,1,2,1,43,74,17,10,10,1
4273,4274,1325345,66,8,1,2,0,23,193,25,8,14,1
4280,4281,7515439,74,6,1,2,0,39,77,11,6,11,1
4283,4284,4621722,44,11,1,2,0,37,33,28,6,14,1
4289,4290,2477727,63,15,1,2,0,18,28,25,7,12,1
4292,4293,5443970,35,4,1,2,0,2,292,12,4,10,1
4300,4301,5712077,21,0,1,2,0,38,186,25,0,12,1
4312,4313,3767057,33,20,1,2,0,35,303,11,6,11,1
4315,4316,6270306,67,13,1,2,1,23,15,22,13,13,1
4318,4319,9148290,50,15,1,2,0,2,48,20,12,10,1
4327,4328,2724690,56,1,1,2,1,11,157,25,1,12,1
4331,4332,757960,58,5,1,2,1,21,259,25,5,10,1
4334,4335,8948812,52,11,1,2,1,23,188,25,10,11,1
4336,4337,7736891,30,12,1,2,1,27,280,0,10,14,1
4339,4340,5647261,64,10,1,2,0,40,55,14,10,10,1
4340,4341,5129206,59,8,1,2,0,3,279,20,3,12,1
4343,4344,4301546,66,12,1,2,1,1,148,5,8,11,1
4351,4352,2936833,57,9,1,2,1,6,114,28,9,13,1
4353,4354,5639383,37,5,1,2,0,10,277,7,4,12,1
4357,4358,2568817,78,5,1,1,1,9,263,13,5,14,1
4367,4368,9662707,31,2,1,2,0,0,25,2,2,13,1
4368,4369,8492379,28,16,1,2,0,13,284,6,14,11,1
4387,4388,5278110,45,10,1,2,1,14,272,28,8,10,1
4396,4397,4937591,60,2,1,2,0,6,66,2,2,13,1
4400,4401,1715663,54,16,1,2,0,38,79,2,14,11,1
4402,4403,6653271,49,11,1,2,0,10,160,12,11,10,1
4407,4408,8997854,36,16,1,2,0,8,303,11,5,10,1
4408,4409,4671113,68,13,1,1,1,49,125,15,11,13,1
4409,4410,1464687,23,12,1,2,1,11,15,22,12,13,1
4417,4418,3883838,62,19,1,2,0,50,69,2,13,13,1
4432,4433,2309662,64,12,1,1,0,10,61,4,10,11,1
4434,4435,7556052,57,16,1,1,1,38,104,25,3,13,1
4436,4437,6987406,27,10,1,2,0,41,2,25,8,11,1
4438,4439,4959909,56,11,1,2,1,33,0,0,5,12,1
4448,4449,3181072,57,12,1,2,1,1,121,28,10,12,1
4454,4455,6877905,40,9,1,2,1,30,64,25,7,11,1
4459,4460,1999104,25,12,1,2,1,26,145,28,11,14,1
4464,4465,3952093,57,7,1,2,0,38,199,25,7,10,1
4468,4469,9655646,27,12,1,2,0,38,75,2,5,10,1
4472,4473,7691997,48,18,1,2,1,41,8,12,8,12,1
4473,4474,9368198,79,17,1,2,1,48,314,0,11,11,1
4474,4475,3379005,77,1,1,2,0,34,234,0,1,11,1
4475,4476,6860791,47,2,1,2,1,26,286,0,2,10,1
4476,4477,765211,38,13,1,2,1,33,138,25,4,12,1
4482,4483,2062048,50,3,1,2,1,29,34,25,3,11,1
4484,4485,1619598,58,18,1,2,0,17,84,0,8,10,1
4488,4489,3212655,67,19,1,2,0,22,41,2,7,14,1
4523,4524,6011488,41,2,1,2,0,0,39,28,2,12,1
4526,4527,8481916,73,0,1,2,0,34,271,1,0,14,1
4531,4532,76353,45,6,1,2,1,10,144,14,6,13,1
4534,4535,7475292,33,3,1,2,0,18,184,10,3,10,1
4536,4537,313244,59,10,1,2,0,11,180,28,10,14,1
4538,4539,3921757,77,11,1,2,0,20,162,28,3,14,1
4539,4540,4825118,52,1,1,2,0,32,75,2,1,10,1
4549,4550,7716196,27,5,1,2,0,33,158,5,5,14,1
4557,4558,6743958,24,15,1,2,0,37,153,0,11,12,1
4558,4559,4570845,47,3,1,2,0,50,281,9,3,14,1
4566,4567,80183,72,4,1,2,1,23,281,9,4,13,1
4571,4572,9912721,57,14,1,2,0,9,199,25,5,14,1
4574,4575,9084072,22,10,1,2,0,47,201,11,4,13,1
4576,4577,6496851,27,1,1,2,1,2,154,23,1,14,1
4577,4578,2936274,49,4,1,2,0,17,233,18,4,10,1
4579,4580,612456,54,16,1,2,0,23,1,24,9,11,1
4590,4591,9213176,50,13,1,2,0,3,101,25,3,14,1
4599,4600,8098496,77,15,1,2,0,3,203,1,11,10,1
4604,4605,5474047,34,3,1,2,0,45,313,0,3,12,1
4605,4606,9267569,48,11,1,2,0,16,101,25,11,12,1
4609,4610,3643652,56,2,1,2,0,6,31,28,2,10,1
4615,4616,8750833,50,19,1,2,0,21,234,0,11,11,1
4634,4635,245102,36,4,1,2,0,50,184,10,4,12,1
4640,4641,3390339,22,19,1,2,0,12,77,11,3,13,1
4642,4643,6896303,25,7,1,2,0,38,54,17,7,13,1
4661,4662,2557545,21,13,1,2,1,50,260,14,6,14,1
4667,4668,1956633,23,13,1,2,0,40,97,6,13,12,1
4668,4669,9109625,55,5,1,2,0,45,3,6,5,10,1
4670,4671,2244337,26,6,1,2,1,27,193,25,6,12,1
4676,4677,3762111,61,13,1,2,1,12,217,28,6,13,1
4678,4679,5155377,75,19,1,2,1,29,219,25,5,12,1
4684,4685,1510736,37,12,1,2,0,7,12,0,5,12,1
4687,4688,8072596,52,1,1,2,1,14,80,5,1,13,1
4689,4690,5250888,30,10,1,2,0,44,238,25,10,13,1
4698,4699,7256900,55,9,1,2,0,28,126,13,4,14,1
4700,4701,448021,54,11,1,2,0,25,276,14,11,14,1
4705,4706,3843088,44,10,1,2,1,47,1,24,6,10,1
4711,4712,5055709,57,3,1,1,0,47,170,0,3,12,1
4713,4714,8622588,45,18,1,1,0,45,1,24,3,12,1
4719,4720,2881888,61,4,1,2,1,48,51,14,4,14,1
4723,4724,3203489,36,3,1,2,1,13,257,22,3,10,1
4725,4726,3632655,76,18,1,2,0,26,305,14,12,10,1
4748,4749,2391997,69,19,1,2,0,32,274,7,6,11,1
4757,4758,1364478,33,2,1,2,0,35,7,14,2,11,1
4770,4771,5502824,54,16,1,2,1,11,199,25,12,10,1
4771,4772,4388062,28,2,1,2,0,6,87,22,2,10,1
4775,4776,7102815,30,13,1,2,0,3,199,25,13,13,1
4777,4778,5515243,64,12,1,2,0,24,31,28,11,12,1
4781,4782,8557058,33,2,1,2,0,29,81,10,2,14,1
4784,4785,4873523,22,15,1,2,0,24,121,28,3,11,1
4811,4812,1091635,74,11,1,2,1,20,301,11,3,11,1
4821,4822,9013759,50,10,1,2,1,2,117,10,6,13,1
4834,4835,1765870,39,11,1,1,0,22,149,23,11,10,1
4852,4853,1729641,38,12,1,2,0,28,46,6,12,12,1
4854,4855,3411758,35,20,1,2,1,37,159,2,4,12,1
4855,4856,1106260,39,8,1,1,0,5,241,4,8,10,1
4857,4858,1005797,34,10,1,1,0,44,141,6,10,10,1
4868,4869,3337437,67,5,1,2,0,12,124,14,5,14,1
4876,4877,3298975,49,8,1,2,1,27,194,6,8,12,1
4879,4880,5572727,74,2,1,2,1,44,10,26,2,13,1
4881,4882,8378553,50,15,1,2,0,7,205,14,6,13,1
4887,4888,8727386,46,9,1,2,0,30,268,11,5,10,1
4889,4890,3148579,45,9,1,2,0,38,105,0,9,10,1
4893,4894,8381715,72,0,1,2,1,46,217,28,0,10,1
4896,4897,3369187,59,3,1,2,1,45,297,22,3,14,1
4897,4898,4012026,72,8,1,2,0,29,293,22,6,14,1
4899,4900,5381739,76,15,1,2,0,27,74,17,9,13,1
4900,4901,4536163,66,18,1,2,0,19,111,1,13,10,1
4907,4908,5112098,77,11,1,2,0,1,126,13,11,11,1
4912,4913,1303701,34,20,1,2,0,40,96,25,3,13,1
4919,4920,3604122,49,3,1,0,0,26,41,2,3,10,1
4929,4930,3957826,78,13,1,2,0,20,138,25,11,11,1
4934,4935,5067791,55,18,1,2,0,47,57,28,4,10,1
4935,4936,423074,54,16,1,2,0,43,215,23,14,11,1
4938,4939,7159752,60,18,1,2,0,2,47,4,3,13,1
4943,4944,3157162,48,11,1,2,0,32,21,0,7,14,1
4951,4952,4609641,26,17,1,2,0,12,263,13,9,10,1
4958,4959,6307225,57,11,1,2,1,6,42,2,8,12,1
4960,4961,7403437,77,14,1,2,0,48,141,6,10,14,1
4964,4965,4665785,71,13,1,2,0,2,69,2,3,12,1
4967,4968,1537256,29,5,1,2,1,6,35,19,5,14,1
4975,4976,6654390,67,15,1,2,1,26,43,5,4,13,1
4977,4978,3352999,54,16,1,2,0,15,56,11,14,11,1
4990,4991,2575197,72,2,1,1,0,41,63,1,2,14,1
4993,4994,7334800,75,3,1,2,0,7,165,20,3,12,1
5015,5016,9029413,72,6,1,2,1,16,163,12,6,14,1
5016,5017,7049933,23,16,1,2,0,25,21,0,5,10,1
5019,5020,3040483,33,7,1,2,1,45,116,27,7,11,1
5034,5035,8808852,56,16,1,2,0,50,138,25,3,14,1
5040,5041,8658161,79,13,1,2,0,39,220,18,13,10,1
5044,5045,926842,26,10,1,1,0,23,161,14,10,12,1
5046,5047,4175765,79,3,1,2,0,37,201,11,3,13,1
5052,5053,10675,23,1,1,2,1,27,123,23,1,14,1
5057,5058,6710324,25,0,1,2,1,5,237,2,0,10,1
