,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
5633,5634,7583437,74,13,1,1,1,50,92,25,9,13,0
5645,5646,9043312,71,10,1,1,0,37,230,19,3,14,0
5653,5654,2183371,23,20,1,1,0,38,138,25,3,13,0
5671,5672,5697835,55,14,1,1,0,18,180,28,6,14,0
5697,5698,1680177,33,18,1,1,0,29,277,7,6,11,1
5701,5702,6518572,76,17,1,1,1,49,256,2,14,12,0
5712,5713,3419204,79,18,1,1,0,26,166,12,3,12,0
5717,5718,2132506,79,11,1,1,0,23,224,28,11,13,0
5744,5745,780090,55,9,1,0,0,46,104,25,9,14,1
5745,5746,3128681,59,4,1,1,0,19,174,19,4,12,0
5748,5749,5817501,61,2,1,0,0,28,99,21,2,10,0
5752,5753,2703840,48,17,1,0,0,14,78,27,5,14,0
5766,5767,2341206,68,11,1,1,0,46,126,13,11,12,0
5777,5778,4273001,62,14,1,0,1,39,76,2,14,14,1
5780,5781,5808564,65,16,0,0,0,22,6,20,14,10,0
5788,5789,1850597,55,12,1,0,0,15,208,0,12,10,0
5822,5823,7894460,25,5,1,1,0,42,175,0,5,10,0
5833,5834,7591621,41,6,1,1,0,4,136,25,3,14,1
5847,5848,4149976,35,15,0,1,0,19,174,19,10,12,1
5852,5853,3638802,76,5,0,0,1,11,5,16,5,10,0
5857,5858,2717090,71,2,1,0,1,45,166,12,2,10,0
5881,5882,414060,64,16,1,0,0,23,142,0,14,11,0
5896,5897,8163990,40,6,1,0,1,5,20,0,6,11,0
5897,5898,1171901,57,10,1,0,1,23,66,2,9,12,0
5930,5931,6128207,43,5,1,1,0,44,159,2,5,14,0
5939,5940,7993188,66,6,1,0,0,11,241,4,6,10,0
5944,5945,4510519,73,3,1,1,1,32,178,22,3,10,0
5949,5950,129457,74,2,1,1,1,0,99,21,2,10,0
5963,5964,4449069,36,17,1,1,1,32,261,2,7,11,0
5974,5975,150879,77,0,1,0,1,30,247,25,0,12,0
5979,5980,6471065,68,10,1,1,1,28,91,22,5,14,0
5990,5991,8097242,43,1,1,1,1,22,23,28,1,10,0
5995,5996,6129612,42,13,1,1,0,34,12,0,6,12,0
6000,6001,9768431,72,4,1,1,1,21,115,25,4,14,0
6010,6011,2376301,49,17,1,1,0,26,189,6,4,13,0
6014,6015,4886627,30,0,1,1,1,7,139,20,0,11,0
6016,6017,7145203,44,6,1,1,1,29,145,28,3,14,0
6023,6024,3283513,25,17,0,1,0,2,269,13,4,13,0
6055,6056,6029688,76,16,1,1,1,14,126,13,14,13,0
6082,6083,3069692,47,19,1,0,0,43,282,5,5,11,0
6083,6084,1405890,34,2,1,1,0,27,157,25,2,12,0
6110,6111,5532605,23,19,1,1,0,44,31,28,6,14,0
6138,6139,8136993,21,16,1,1,0,4,246,10,3,11,0
6154,6155,2873313,29,17,1,0,0,9,174,19,7,13,0
6171,6172,9809512,61,5,1,1,1,29,4,14,5,11,0
6173,6174,3239090,68,17,1,1,0,12,16,14,13,11,0
6185,6186,1411158,42,11,1,1,1,10,119,11,6,13,0
6189,6190,2174359,60,18,1,1,1,23,241,4,11,10,0
6195,6196,6991135,31,16,1,0,1,22,189,6,11,11,0
6218,6219,6268431,43,6,1,1,1,48,127,13,3,10,0
6219,6220,6165156,28,7,0,1,0,8,94,25,7,13,0
6237,6238,1223133,68,6,1,0,0,7,167,12,6,10,0
6241,6242,8371842,66,15,1,1,0,12,129,19,4,11,1
6268,6269,3191887,76,3,1,1,1,40,145,28,3,14,0
6280,6281,7198404,29,19,1,1,1,27,228,19,6,14,1
6282,6283,4356797,57,4,1,1,0,2,121,28,4,12,0
6296,6297,726110,68,18,1,0,1,43,187,10,10,13,0
6307,6308,4486618,31,6,1,0,1,38,316,7,6,10,0
6326,6327,1440568,71,0,1,0,1,45,206,28,0,12,0
6340,6341,8448595,32,13,1,1,0,23,263,13,3,13,0
6343,6344,6907195,55,5,1,1,0,38,84,0,3,10,0
6347,6348,8367934,39,0,0,0,0,12,225,7,0,12,0
6352,6353,4968665,72,11,1,1,1,17,90,0,3,13,0
6360,6361,8200302,36,13,1,1,0,31,267,8,5,11,0
6377,6378,4724398,78,6,1,1,0,44,37,11,3,11,0
6392,6393,1783274,34,8,1,1,0,46,57,28,7,12,1
6401,6402,3152333,61,11,1,0,1,0,53,13,7,14,1
6419,6420,8398435,50,9,1,0,1,20,313,0,8,10,0
6432,6433,3670961,63,12,1,1,0,40,295,1,3,11,0
6441,6442,1977577,37,5,1,0,0,26,300,22,4,14,0
6447,6448,9224297,69,19,0,1,1,18,27,25,11,14,0
6457,6458,9953142,51,6,1,0,0,41,240,28,6,14,0
6473,6474,3468270,68,12,1,0,1,16,253,17,6,14,0
6474,6475,5867312,43,1,1,1,0,7,170,0,1,13,0
6475,6476,5354814,29,20,1,1,1,29,292,12,14,14,0
6480,6481,9506126,30,12,1,1,0,20,186,25,12,13,0
6585,6586,9047999,50,1,1,0,0,46,262,14,1,14,0
6594,6595,3685843,77,15,1,0,0,13,34,25,8,13,0
6606,6607,4295071,42,12,1,0,0,9,83,10,5,10,0
6626,6627,3333641,42,6,1,0,1,0,19,6,6,10,0
6634,6635,2040616,65,7,1,0,0,41,31,28,4,10,0
6638,6639,4167093,77,18,1,1,0,7,94,25,13,12,0
6670,6671,8476529,41,14,1,1,0,41,46,6,4,10,1
6717,6718,8489507,30,13,1,1,0,32,79,2,12,12,0
6721,6722,3656909,68,14,1,0,0,39,152,13,4,14,0
6735,6736,5354431,24,1,1,1,0,36,86,1,1,14,0
6756,6757,1623907,44,14,1,0,0,17,263,13,14,11,0
6785,6786,3006454,24,11,1,0,0,12,307,25,11,11,0
6796,6797,59539,51,3,0,0,0,6,177,28,3,12,0
6810,6811,4536448,43,18,1,0,0,25,46,6,6,14,1
6814,6815,1942552,51,20,1,0,1,3,296,22,4,13,0
6815,6816,4542920,64,11,1,1,1,37,201,11,11,14,0
6829,6830,6296539,30,19,1,1,0,40,144,14,3,10,0
6845,6846,4341353,78,6,1,0,1,36,316,7,6,10,0
6849,6850,1529495,53,6,1,1,1,34,253,17,6,14,0
6851,6852,6486411,48,10,1,0,0,2,59,11,10,11,0
6853,6854,3768361,75,9,1,1,1,25,128,20,6,13,0
6861,6862,9777389,29,9,1,1,0,12,156,28,9,14,0
6863,6864,6725891,25,11,1,1,0,27,13,7,11,14,0
6864,6865,6189149,30,0,1,0,0,31,294,12,0,14,0
6871,6872,4539410,35,5,1,1,0,43,227,14,5,12,0
6897,6898,132711,75,16,1,0,0,37,109,0,3,11,0
6942,6943,3926552,21,4,1,1,0,17,211,14,4,12,0
6950,6951,7138986,38,17,1,1,1,6,65,13,14,13,0
6960,6961,3311941,60,19,1,1,0,11,221,20,11,14,0
6969,6970,9470213,41,5,1,0,1,50,56,11,5,13,0
6989,6990,260970,59,2,1,1,0,22,123,23,2,13,0
7019,7020,9840980,67,20,0,0,0,22,206,28,10,11,0
7025,7026,9776434,48,11,1,0,0,14,235,22,3,13,0
7032,7033,6263490,64,19,1,1,1,33,114,28,10,10,0
7074,7075,7157631,30,13,1,1,1,22,232,14,10,14,0
7085,7086,8998661,68,4,1,0,0,0,140,1,4,12,0
7118,7119,4439374,70,16,1,1,1,12,13,7,14,10,0
7127,7128,9337934,67,16,1,0,0,45,85,14,4,13,0
7131,7132,8353567,55,14,1,1,0,23,311,22,3,12,0
7140,7141,191452,53,1,1,1,1,43,295,1,1,12,0
7145,7146,5413550,53,18,1,1,1,5,141,6,12,12,0
7161,7162,7100378,60,18,1,1,0,10,226,14,11,11,0
7172,7173,8217682,67,10,1,0,1,14,274,7,10,10,1
7222,7223,1318865,73,5,1,1,0,17,151,2,5,13,0
7247,7248,9665324,57,11,1,1,0,15,78,27,7,14,0
7251,7252,5798034,28,19,1,0,0,43,196,2,3,12,0
7280,7281,1026262,79,12,0,1,1,37,102,10,12,10,0
7282,7283,9544863,61,20,1,1,0,2,1,24,14,14,0
7310,7311,549784,63,4,1,1,1,5,217,28,4,13,0
7311,7312,738257,27,3,1,0,0,50,272,28,3,10,0
7316,7317,3766437,24,11,0,0,0,12,209,5,10,10,0
7322,7323,1705824,27,15,1,1,0,27,21,0,13,10,0
7323,7324,3198849,74,3,1,1,0,41,139,20,3,10,0
7327,7328,6051217,48,20,1,1,0,1,234,0,7,12,0
7339,7340,7713626,47,0,1,0,1,18,270,20,0,12,0
7350,7351,8640226,40,12,1,1,0,23,232,14,9,10,0
7369,7370,4489952,66,5,1,1,0,22,275,2,5,11,1
7383,7384,5792043,71,6,1,0,1,27,225,7,6,11,1
7390,7391,6236454,22,16,1,1,1,2,74,17,11,10,0
7399,7400,335003,75,11,1,0,0,20,131,14,11,13,0
7400,7401,5544342,73,4,1,1,0,33,101,25,4,12,0
7412,7413,37512,36,8,1,1,0,45,180,28,8,14,0
7426,7427,6647354,53,2,1,1,0,22,233,18,2,11,0
7433,7434,1053988,73,6,1,1,0,43,211,14,6,13,0
7448,7449,6798686,31,9,1,1,0,16,123,23,9,10,1
7497,7498,9842635,60,7,0,1,1,39,181,28,7,11,0
7520,7521,147581,74,18,1,0,0,7,130,14,9,11,0
7521,7522,4343535,26,15,0,0,0,28,17,19,11,14,0
7522,7523,2573344,70,10,1,0,0,12,37,11,9,14,0
7523,7524,4971595,54,8,1,1,0,16,205,14,8,13,0
7528,7529,1759925,47,18,1,1,0,12,152,13,7,14,0
7537,7538,9623591,49,8,1,1,0,4,273,13,8,14,0
7548,7549,9417795,46,8,1,1,0,49,7,14,8,11,0
7550,7551,2570783,55,0,1,1,0,26,217,28,0,11,0
7559,7560,4590909,27,14,1,1,0,0,38,11,8,14,0
7561,7562,5581770,56,12,1,1,0,37,184,10,8,13,0
7562,7563,8593318,75,20,1,1,0,42,134,6,7,13,1
7565,7566,1771499,25,15,1,0,0,29,34,25,14,14,0
7577,7578,7013255,75,10,1,1,1,9,48,20,10,11,1
7588,7589,1934502,27,18,1,0,0,46,245,23,5,14,0
7591,7592,4445518,34,16,0,1,0,46,170,0,8,12,0
7611,7612,2147176,45,5,1,1,0,30,214,5,5,14,0
7613,7614,3306272,60,3,1,1,0,38,277,7,3,13,0
7631,7632,7059372,43,4,0,1,0,32,309,25,4,13,1
7632,7633,6449400,33,18,1,0,0,29,38,11,10,10,0
7637,7638,3450249,67,6,1,0,0,50,141,6,6,13,0
7656,7657,968346,54,7,1,0,0,1,75,2,7,10,0
7658,7659,1045513,40,2,1,0,0,15,123,23,2,14,1
7666,7667,1811742,54,17,1,1,0,5,118,0,3,14,0
7679,7680,4122315,31,14,1,1,1,33,283,6,10,11,0
7687,7688,9961539,41,8,1,1,1,26,259,25,8,10,1
7723,7724,8982743,34,15,0,1,1,30,294,12,8,11,0
7750,7751,1050363,39,5,1,1,0,9,213,0,5,11,0
7778,7779,5626739,33,3,1,1,0,3,181,28,3,12,0
7785,7786,5682236,32,14,1,1,1,13,135,10,6,11,0
7808,7809,882249,36,14,1,1,0,16,230,19,12,13,1
7811,7812,5017077,60,7,1,0,0,43,151,2,7,13,0
7820,7821,3509965,32,9,1,1,0,36,29,28,3,12,0
7826,7827,7018326,33,20,1,0,1,34,311,22,4,11,0
7837,7838,7123769,47,15,1,1,0,13,23,28,9,12,0
7862,7863,7203886,40,14,1,1,1,48,37,11,13,10,0
7865,7866,6329731,45,9,1,0,0,18,48,20,9,13,0
7873,7874,2165988,58,14,1,1,0,44,268,11,6,13,0
7881,7882,4807368,45,13,1,1,1,31,104,25,5,11,0
7895,7896,4749978,65,6,1,1,0,49,242,0,4,11,0
7921,7922,5279919,38,19,1,1,0,23,169,22,3,10,0
7940,7941,5543454,21,19,1,0,0,18,102,10,13,11,0
7941,7942,4380624,48,12,1,1,0,28,29,28,12,12,0
7954,7955,7517800,76,12,1,1,1,9,76,2,12,11,0
7968,7969,9872943,78,16,1,1,0,41,310,14,14,13,0
7986,7987,6144152,72,18,1,1,0,43,74,17,13,12,0
8010,8011,1092385,55,4,1,1,0,0,257,22,4,12,0
8020,8021,5683730,47,8,1,0,0,46,313,0,7,14,0
8030,8031,692845,73,12,1,1,1,44,51,14,5,10,0
8038,8039,4813006,52,16,1,1,1,7,215,23,4,11,0
8060,8061,2442525,54,18,1,0,0,49,257,22,4,14,0
8061,8062,6520687,63,7,1,0,0,40,308,6,5,10,0
8063,8064,4613553,27,13,1,1,0,10,201,11,13,10,0
8090,8091,271512,54,5,1,1,1,17,313,0,5,14,0
8091,8092,3959539,38,0,1,0,0,34,286,0,0,14,0
8095,8096,2386962,43,1,1,1,0,45,153,0,1,14,0
8109,8110,9971347,77,19,1,1,1,33,194,6,4,14,0
8120,8121,353654,44,18,1,1,0,32,307,25,9,10,0
8122,8123,8553255,53,12,1,0,0,10,29,28,12,10,0
8140,8141,7686186,69,15,1,1,1,0,51,14,4,13,0
8150,8151,2307941,32,18,1,0,0,17,89,28,13,10,0
8167,8168,2389351,62,5,1,0,0,1,243,6,5,14,0
8193,8194,6384060,26,14,1,1,0,48,132,2,5,11,0
8196,8197,7373046,79,18,1,0,0,34,42,2,9,10,0
8199,8200,2831745,51,16,1,1,0,47,313,0,8,13,0
8207,8208,5533812,61,13,1,1,1,7,238,25,10,11,0
8218,8219,8284308,51,3,1,1,0,50,210,0,3,12,0
8253,8254,1925567,75,20,1,1,1,9,9,25,12,14,0
8254,8255,3391314,27,1,1,1,0,26,171,14,1,10,0
8268,8269,2213998,78,11,1,1,0,38,143,0,11,14,0
8282,8283,7596972,23,4,1,0,1,1,215,23,4,12,0
8292,8293,5543622,77,14,1,1,1,34,53,13,4,10,0
8297,8298,3512152,35,3,1,0,1,45,204,22,3,13,0
8304,8305,5384499,44,2,0,1,1,31,285,23,2,13,0
8318,8319,2774442,24,11,0,0,0,33,148,5,11,14,0
8325,8326,2143718,25,0,1,0,1,19,166,12,0,10,1
8356,8357,9380612,21,12,1,1,1,0,262,14,4,13,0
8358,8359,2859480,30,14,1,1,0,48,279,20,10,12,1
8383,8384,7741893,32,9,1,1,1,13,139,20,9,12,0
8414,8415,915146,50,4,1,1,0,14,97,6,4,13,1
8415,8416,5618577,52,8,1,1,0,5,162,28,4,13,1
8418,8419,9840303,24,4,1,1,0,5,105,0,4,11,0
8429,8430,2806082,76,10,1,1,0,3,119,11,10,14,0
8431,8432,2860021,23,17,1,0,0,6,138,25,11,13,0
8445,8446,5356329,48,18,1,0,0,38,186,25,10,13,0
8459,8460,8822942,65,13,1,1,0,47,215,23,8,12,0
8463,8464,3054126,65,19,1,1,1,37,27,25,11,14,0
8470,8471,2711008,50,1,1,0,0,13,200,2,1,12,0
8473,8474,6034467,33,7,1,1,0,32,209,5,3,11,0
8478,8479,357702,76,6,1,1,0,35,276,14,3,13,0
8491,8492,4181786,51,12,1,0,1,44,164,4,4,13,0
8495,8496,9760129,44,12,1,0,0,9,10,26,11,10,1
8505,8506,9731801,72,3,1,1,0,26,3,6,3,12,1
8510,8511,1599131,68,4,0,1,0,34,244,28,4,11,0
8513,8514,6536145,39,0,1,1,0,19,282,5,0,11,0
8546,8547,4792051,42,18,1,1,0,22,94,25,14,13,0
8567,8568,4812262,62,3,1,1,0,30,149,23,3,13,0
8579,8580,1296942,26,13,0,0,0,9,189,6,5,11,0
8580,8581,1294095,47,9,1,1,0,45,113,2,8,14,0
8618,8619,3748391,38,14,1,1,0,46,119,11,10,10,0
8630,8631,3727264,30,15,1,1,0,10,158,5,10,10,0
8632,8633,3603703,75,2,1,1,0,26,115,25,2,12,0
8637,8638,5253114,50,7,1,1,0,14,306,28,7,11,0
8646,8647,4631758,63,1,1,1,0,46,102,10,1,11,0
8663,8664,1232057,28,10,1,1,0,39,34,25,7,13,0
8664,8665,6963857,24,11,1,0,1,14,121,28,7,10,0
8702,8703,3835205,45,11,1,0,0,34,218,0,5,12,0
8714,8715,283812,77,20,1,1,0,26,305,14,10,10,0
8720,8721,7320325,42,3,1,1,0,12,88,4,3,13,0
8721,8722,2703393,34,17,1,0,0,6,1,24,13,13,0
8723,8724,1200485,63,16,1,1,0,29,110,7,4,14,0
8746,8747,985060,71,10,1,1,1,23,81,10,8,13,0
8789,8790,8007036,56,14,1,1,0,6,158,5,4,13,0
8790,8791,3026361,37,18,1,1,1,50,256,2,13,10,1
8803,8804,9287205,68,9,1,0,0,10,192,25,8,11,0
8812,8813,5003285,54,9,1,1,0,50,195,13,9,11,0
8825,8826,8111049,71,2,1,1,0,2,202,6,2,14,0
8830,8831,7966142,41,2,1,0,0,5,67,3,2,13,0
8831,8832,5497030,35,19,1,1,0,36,283,6,11,10,0
8842,8843,9514759,34,15,1,1,1,30,313,0,4,12,0
8845,8846,3479282,31,14,1,1,0,33,66,2,12,12,0
8856,8857,9017624,70,19,1,0,0,23,301,11,6,14,0
8862,8863,6168755,78,19,1,1,0,28,251,13,11,10,0
8863,8864,3411984,31,12,1,1,0,3,139,20,4,12,1
8869,8870,2620497,39,6,0,0,0,23,153,0,4,12,0
8871,8872,7457920,40,2,1,1,0,47,300,22,2,13,0
8872,8873,6035175,63,10,1,1,1,2,262,14,8,13,0
8878,8879,6475776,35,4,1,0,0,46,14,14,4,11,0
8879,8880,2576636,75,17,1,0,1,26,106,11,11,14,0
8918,8919,7974415,42,5,1,0,0,36,311,22,5,13,0
8919,8920,132850,72,0,1,0,0,8,142,0,0,11,0
8923,8924,8442438,23,17,1,0,0,33,118,0,3,14,0
8940,8941,1489858,24,16,1,1,1,30,230,19,11,14,0
8945,8946,790606,32,8,1,0,1,2,78,27,8,12,0
8958,8959,1864930,54,2,1,0,1,7,311,22,2,10,0
8969,8970,3755504,59,14,1,0,0,3,258,17,8,12,0
8970,8971,4359506,75,4,1,0,0,29,115,25,4,11,0
8995,8996,6997215,39,9,1,1,0,9,264,23,4,14,0
9012,9013,3081814,32,12,1,1,0,5,173,25,3,13,0
9019,9020,1572647,34,9,1,0,1,17,188,25,9,10,0
9024,9025,8135531,60,10,1,1,0,32,219,25,4,11,1
9041,9042,1591827,21,13,1,0,0,50,148,5,4,12,0
9052,9053,9620139,48,15,0,0,1,36,146,25,14,13,0
9073,9074,3935358,54,15,1,0,1,41,146,25,5,10,0
9074,9075,4544686,62,8,1,0,0,27,134,6,5,13,1
9081,9082,4925213,59,10,1,0,1,10,115,25,6,10,0
9086,9087,3071743,59,16,1,0,1,32,281,9,10,14,0
9107,9108,1549898,40,3,0,0,1,42,109,0,3,11,0
9115,9116,6614108,41,4,1,1,1,45,206,28,4,14,0
9156,9157,1199413,63,0,1,1,0,43,119,11,0,14,0
9181,9182,6676324,48,6,1,1,1,33,310,14,6,10,0
9182,9183,9349211,56,10,1,0,0,47,262,14,4,13,0
9183,9184,2819566,63,8,1,0,0,23,253,17,5,13,0
9193,9194,4375780,66,3,1,1,0,42,56,11,3,10,0
9195,9196,4849926,57,2,1,1,1,29,180,28,2,11,0
9198,9199,2731553,56,14,0,1,0,2,111,1,3,12,0
9230,9231,2613761,57,3,1,1,0,16,182,14,3,14,0
9263,9264,204283,53,20,1,1,0,42,154,23,4,11,0
9280,9281,8986859,56,3,1,1,1,50,304,13,3,14,0
9292,9293,3466926,54,18,0,0,0,48,19,6,7,12,0
9294,9295,7359576,75,17,1,1,0,10,68,14,14,14,0
9297,9298,336776,27,17,1,1,0,1,245,23,8,10,0
9308,9309,8371074,78,11,1,0,1,2,163,12,5,13,0
9321,9322,5453088,34,20,1,0,1,24,70,22,9,10,0
9331,9332,927040,72,0,1,1,1,5,248,10,0,13,1
9343,9344,2745019,58,16,1,1,0,17,35,19,6,14,0
9372,9373,2111682,31,19,1,0,0,49,34,25,9,14,0
9385,9386,1596742,79,15,1,0,0,43,66,2,14,14,0
9396,9397,6682611,67,16,1,1,1,17,190,14,12,10,0
9403,9404,1698437,40,10,1,1,1,32,53,13,10,11,0
9437,9438,1659986,43,11,1,0,0,29,14,14,11,11,0
9440,9441,8485097,23,18,1,1,0,10,112,13,11,14,0
9464,9465,2654218,55,15,1,0,0,49,48,20,14,14,0
9483,9484,6222541,45,19,1,0,0,50,109,0,11,12,0
9487,9488,750679,73,6,1,1,0,50,232,14,5,13,0
9500,9501,9603796,26,6,1,0,1,48,198,2,6,12,0
9505,9506,5829652,25,7,1,1,0,6,67,3,7,11,0
9516,9517,6191553,68,15,1,0,1,48,265,28,13,14,1
9528,9529,6842986,37,9,1,1,1,41,208,0,3,11,0
9535,9536,8752516,33,2,0,1,0,2,291,22,2,10,0
9548,9549,5709792,74,4,1,0,0,3,148,5,4,11,0
9578,9579,9741513,32,11,1,1,1,50,217,28,10,14,0
9603,9604,6565653,53,12,1,1,0,3,9,25,11,12,1
9613,9614,9237126,25,16,1,1,0,45,287,0,3,10,0
9622,9623,9718890,56,13,1,0,0,8,234,0,8,14,0
9624,9625,9131685,72,13,1,0,0,13,243,6,13,10,0
9631,9632,743219,54,5,1,1,0,44,116,27,5,12,1
9646,9647,8294556,72,17,1,1,0,25,162,28,13,13,0
9660,9661,7717248,75,18,1,1,1,8,251,13,9,12,0
9675,9676,6284059,45,4,1,0,0,43,305,14,4,11,0
9682,9683,8807021,26,19,1,1,0,44,312,0,3,13,0
9689,9690,4657522,59,9,1,1,0,4,214,5,4,13,0
9692,9693,4164155,24,2,1,0,0,43,53,13,2,13,0
9697,9698,6652412,30,18,1,1,1,22,53,13,7,13,0
9700,9701,254930,69,0,1,1,0,5,209,5,0,11,0
9704,9705,12608,64,19,1,0,0,37,78,27,5,11,0
9708,9709,2900446,45,20,1,1,0,36,38,11,6,10,0
9746,9747,8796254,48,17,1,1,1,14,60,20,10,14,0
9756,9757,6235492,68,6,1,0,0,12,132,2,6,12,0
9759,9760,2568817,78,5,1,1,1,9,263,13,5,14,1
9762,9763,9292764,47,0,1,1,0,45,138,25,0,12,0
9775,9776,3990809,58,12,1,1,0,33,189,6,12,11,0
9785,9786,7731935,25,3,1,0,1,4,205,14,3,13,0
9793,9794,7622856,59,5,1,1,0,30,291,22,5,11,0
9808,9809,4671113,68,13,1,1,1,49,125,15,11,13,1
9812,9813,853458,78,19,1,1,0,20,146,25,12,12,0
9832,9833,2309662,64,12,1,1,0,10,61,4,10,11,1
9834,9835,7556052,57,16,1,1,1,38,104,25,3,13,1
9841,9842,3451746,34,20,1,1,0,44,41,2,6,10,0
9842,9843,2893051,66,2,1,1,0,2,240,28,2,13,0
9843,9844,3013661,71,3,1,1,0,6,158,5,3,14,0
9882,9883,8364348,70,8,1,0,0,50,55,14,5,13,0
9900,9901,1369359,22,19,1,0,1,39,181,28,9,12,1
9906,9907,7225783,63,9,0,1,1,16,303,11,9,12,0
9911,9912,3172080,40,2,1,0,0,14,183,11,2,11,0
9915,9916,4496905,54,11,1,0,0,21,86,1,11,11,0
9955,9956,738842,38,4,1,1,0,35,10,26,4,14,0
9973,9974,2368485,27,10,1,0,0,3,156,28,7,12,0
9975,9976,4161972,41,16,1,1,0,10,113,2,9,11,0
10016,10017,4668470,67,13,1,1,0,3,145,28,9,10,0
10094,10095,5055709,57,3,1,1,0,47,170,0,3,12,0
10105,10106,7438038,33,6,1,0,0,39,288,0,6,12,0
10131,10132,4164102,63,4,0,1,0,32,291,22,4,14,0
10158,10159,2605652,55,20,1,1,0,45,176,0,9,14,0
10162,10163,5238649,42,10,1,1,1,19,34,25,4,11,0
10197,10198,1461789,69,13,1,0,0,41,69,2,13,14,0
10204,10205,7770002,25,3,1,1,1,49,13,7,3,13,0
10213,10214,1765870,39,11,1,1,0,22,149,23,11,10,1
10224,10225,7071461,48,10,1,1,0,26,191,23,4,12,0
10235,10236,1106260,39,8,1,1,0,5,241,4,8,10,1
10237,10238,1005797,34,10,1,1,0,44,141,6,10,10,1
10257,10258,4292910,70,2,0,1,0,18,54,17,2,14,1
10261,10262,9437993,77,11,1,1,0,13,96,25,11,14,0
10275,10276,9103667,54,3,0,1,0,43,121,28,3,12,1
10287,10288,7767461,65,6,1,1,0,22,94,25,6,13,0
10288,10289,7233557,41,13,1,1,0,4,159,2,11,12,0
10296,10297,3604122,49,3,1,0,0,26,41,2,3,10,1
10308,10309,5838703,76,5,1,1,1,40,57,28,5,11,0
10313,10314,1857913,64,16,1,1,1,13,282,5,6,11,0
10319,10320,5088858,51,5,1,0,0,25,44,20,5,12,0
10322,10323,3558638,63,4,1,1,0,44,30,11,4,10,0
10330,10331,2087733,27,3,1,1,0,11,18,25,3,11,0
10342,10343,5938764,62,12,1,1,1,25,270,20,12,14,0
10343,10344,5540740,76,19,1,0,0,36,45,28,7,12,0
10363,10364,2575197,72,2,1,1,0,41,63,1,2,14,1
10377,10378,8374247,25,20,1,0,0,22,301,11,4,11,0
10384,10385,1464792,65,10,1,1,0,48,107,13,10,12,0
10415,10416,926842,26,10,1,1,0,23,161,14,10,12,0
10435,10436,3972528,38,16,1,0,1,28,196,2,6,12,0
10443,10444,3386878,42,18,1,1,1,48,277,7,3,14,1
10444,10445,1169439,64,11,1,1,1,17,88,4,4,13,1
10473,10474,4304025,53,7,1,1,1,11,119,11,7,11,0
10483,10484,1928059,63,10,1,1,0,15,293,22,10,12,0
10579,10580,6094810,70,17,1,1,0,6,175,0,10,13,0
10585,10586,2158013,21,6,1,1,1,24,291,22,6,10,0
10593,10594,485180,73,15,1,1,1,48,186,25,3,13,0
10596,10597,2366869,27,7,0,0,1,0,176,0,7,10,0
10630,10631,8153385,75,20,1,1,1,4,7,14,3,12,0
10650,10651,9734841,78,12,1,1,0,4,224,28,4,14,0
10661,10662,8997552,58,8,1,0,0,11,137,2,5,11,0
10688,10689,6394243,39,13,1,1,0,3,308,6,13,13,0
10697,10698,2302129,25,0,1,1,0,1,141,6,0,13,0
10718,10719,315321,68,3,1,1,0,6,24,14,3,13,0
10726,10727,990478,26,15,1,0,0,26,4,14,5,13,0
10729,10730,9078449,79,10,1,1,1,18,75,2,8,10,0
10770,10771,1797876,76,20,1,0,0,33,91,22,11,14,0
10777,10778,6944134,59,5,1,1,0,27,106,11,5,11,0
10805,10806,8171432,69,8,1,1,1,21,9,25,6,10,0
10808,10809,6555332,56,20,1,1,0,32,206,28,4,10,0
10816,10817,6178223,46,19,1,1,1,2,146,25,11,13,0
10831,10832,6227811,60,14,1,1,0,20,274,7,12,12,0
10833,10834,6115704,57,17,1,1,0,20,81,10,12,14,1
10919,10920,2942291,50,11,1,1,0,23,307,25,4,11,0
10921,10922,6694786,69,17,1,0,0,46,191,23,11,11,1
10923,10924,470555,50,10,1,1,0,42,168,28,3,14,0
10942,10943,8645202,65,9,1,1,0,48,184,10,9,13,0
10943,10944,4945087,50,16,1,1,0,7,130,14,14,10,0
10960,10961,4334503,22,6,1,1,0,18,249,13,6,14,0
10968,10969,2433481,48,0,1,0,1,6,88,4,0,14,0
11009,11010,6220011,57,19,1,1,0,21,231,10,14,14,0
11013,11014,7583437,74,13,1,1,1,50,92,25,9,13,0
11025,11026,9043312,71,10,1,1,0,37,230,19,3,14,0
11033,11034,2183371,23,20,1,1,0,38,138,25,3,13,0
11049,11050,5697835,55,14,1,1,0,18,180,28,6,14,0
11053,11054,5419964,40,4,1,1,1,14,293,22,4,13,0
11061,11062,6787542,22,0,1,0,0,28,231,10,0,12,1
11075,11076,1680177,33,18,1,1,0,29,277,7,6,11,1
11079,11080,6518572,76,17,1,1,1,49,256,2,14,12,0
11088,11089,4356905,62,2,1,0,1,41,188,25,2,13,0
11090,11091,3419204,79,18,1,1,0,26,166,12,3,12,0
11096,11097,2132506,79,11,1,1,0,23,224,28,11,13,0
11127,11128,5817501,61,2,1,0,0,28,99,21,2,10,0
11133,11134,2703840,48,17,1,0,0,14,78,27,5,14,0
11143,11144,2341206,68,11,1,1,0,46,126,13,11,12,0
11156,11157,5808564,65,16,0,0,0,22,6,20,14,10,0
